SCAN_NAME,ws62,stdev62,wd60
201112171020,2.6,0.94,194.43
201112171030,3.95,0.75,216.03
201112171040,4.18,0.8,225.23
201112171050,2.52,1.21,247.93
201112171100,3.48,1.31,207.73
201112171110,2.97,1.01,195.63
201112171120,3.78,0.93,203.53
201112171130,3.36,0.78,223.43
201112171140,5.76,0.82,212.73
201112171150,6.06,1.14,211.93
201112171200,7.48,1.13,202.53
201112171210,7.98,1.01,201.03
201112171220,8.38,0.78,196.83
201112171230,8.26,0.94,194.23
201112171240,9.16,0.76,198.53
201112171250,9.63,0.97,201.83
201112171300,10.51,0.98,198.83
201112171310,10.13,0.94,193.23
201112171320,11.32,0.73,193.23
201112171330,11.69,0.77,190.43
201112171340,12.38,1.11,192.53
201112171350,12.68,0.92,188.43
201112171400,11.79,1.06,186.03
201112171410,12.15,0.83,186.63
201112171420,11.64,1.22,186.23
201112171430,11.62,1.13,184.53
201112171440,11.86,1.12,183.53
201112171450,12.43,0.88,181.63
201112171500,12.47,0.7,176.73
201112171510,11.76,1.06,176.53
201112171520,12.07,1.03,181.33
201112171530,11.87,1.07,180.23
201112171540,11.64,1.14,179.43
201112171550,11.51,1.1,179.53
201112171600,12.05,0.88,185.93
201112171610,12.12,1.08,184.03
201112171620,12.77,0.78,185.43
201112171630,12.52,0.98,184.03
201112171640,12.61,1.08,182.43
201112171650,11.88,1.15,183.03
201112171700,11.74,0.86,186.23
201112171710,12.6,0.78,186.13
201112171720,13.17,0.74,184.33
201112171730,13,0.84,183.73
201112171740,12.92,0.68,184.93
201112171750,12.52,0.84,184.43
201112171800,12.42,0.8,182.53
201112171810,12.12,0.79,178.53
201112171820,12.12,1.37,173.63
201112171830,13.15,0.76,169.23
201112171840,12.7,0.91,170.53
201112171850,13.11,0.66,171.13
201112171900,13.95,1.19,168.33
201112171910,12.63,1.04,170.33
201112171920,13.31,1.23,169.43
201112171930,12.84,0.86,170.93
201112171940,12.1,0.94,168.73
201112171950,11.16,0.9,168.33
201112172000,10.18,0.91,168.53
201112172010,8.76,1.47,175.03
201112172020,7.63,1.63,182.73
201112172030,8.92,1.01,185.33
201112172040,9.09,0.85,186.33
201112172050,6.26,1.08,187.63
201112172100,7.62,1.01,183.83
201112172110,6.49,0.74,182.43
201112172120,5.72,0.84,186.93
201112172130,7.3,0.72,185.13
201112172140,7.17,1.01,181.03
201112172150,7.57,0.83,177.93
201112172200,6.94,1.48,180.93
201112172210,6.35,0.55,181.93
201112172220,5.86,0.45,185.63
201112172230,5.97,0.47,185.23
201112172240,5.49,0.51,182.33
201112172250,5.46,0.43,182.33
201112172300,5.9,0.44,180.63
201112172310,5.56,0.71,179.33
201112172320,6.25,0.75,178.13
201112172330,6.47,0.66,182.43
201112172340,5.77,0.56,180.83
201112172350,5.42,0.73,181.73
201112180000,5.38,0.47,181.13
201112180010,5.17,0.78,177.73
201112180020,5.29,0.62,171.33
201112180030,5.38,0.66,177.43
201112180040,4.51,0.64,175.53
201112180050,4.62,0.51,172.33
201112180100,4.76,0.45,167.53
201112180110,4.71,0.43,168.43
201112180120,4.76,0.36,172.93
201112180130,4.08,0.5,168.93
201112180140,4.17,0.38,166.33
201112180150,4.29,0.48,152.13
201112180200,4.6,0.36,155.73
201112180210,3.88,0.4,149.63
201112180220,3.65,0.44,142.73
201112180230,2.91,0.34,146.33
201112180240,2.67,0.44,156.33
201112180250,2.72,0.57,167.13
201112180300,2.73,0.36,174.73
201112180310,2.73,0.4,185.83
201112180320,2.98,0.29,191.43
201112180330,3.42,0.43,190.93
201112180340,3.28,0.54,178.13
201112180350,3.52,0.42,178.03
201112180400,3.22,0.63,168.43
201112180410,3,0.46,151.53
201112180420,3.49,0.51,159.03
201112180430,3.11,0.6,138.83
201112180440,3.64,0.62,152.63
201112180450,3.78,0.63,174.13
201112180500,3.95,0.41,156.33
201112180510,3.27,0.39,153.63
201112180520,4.1,0.42,169.53
201112180530,3.8,0.41,181.53
201112180540,3.69,0.35,178.23
201112180550,3.94,0.58,174.93
201112180600,3.18,0.63,166.23
201112180610,3.01,0.45,184.33
201112180620,3.38,0.47,190.73
201112180630,2.5,0.51,184.03
201112180640,2.89,0.41,198.33
201112180650,2.5,0.45,206.33
201112180700,1.98,0.41,212.93
201112180710,1.75,0.31,202.43
201112180720,1.52,0.35,184.03
201112180730,1.46,0.29,194.63
201112180740,1.63,0.3,226.63
201112180750,2.53,0.45,212.73
201112180800,2.13,0.62,233.53
201112180810,1.67,0.43,225.93
201112180820,1.25,0.53,221.53
201112180830,0.83,0.37,282.23
201112180840,1.53,0.41,310.03
201112180850,1.1,0.58,15.27
201112180900,2.23,0.94,319.13
201112180910,1.88,0.43,297.13
201112180920,2.22,0.92,293.03
201112180930,2.55,0.58,333.93
201112180940,2.4,0.54,311.93
201112180950,3.54,0.77,278.53
201112181000,3.81,0.72,275.63
201112181010,3.89,0.82,263.93
201112181020,4.28,0.77,265.93
201112181030,4.99,0.87,268.73
201112181040,4.19,1.21,272.23
201112181050,4.05,0.81,269.53
201112181100,4.77,0.93,246.73
201112181110,5.15,0.96,241.23
201112181120,5.75,0.95,239.43
201112181130,5.56,0.83,239.53
201112181140,6.16,0.87,233.23
201112181150,6.79,1.01,219.73
201112181200,6.43,0.8,220.03
201112181210,6.41,0.75,217.43
201112181220,6.44,0.86,218.83
201112181230,6.62,0.74,222.23
201112181240,6.42,0.94,226.13
201112181250,7.13,0.99,229.13
201112181300,6.2,0.8,227.93
201112181310,7.2,0.9,221.33
201112181320,8.41,1.35,213.33
201112181330,8.33,1.17,207.93
201112181340,8.27,1.2,208.33
201112181350,9.2,1.04,211.33
201112181400,8.36,1.17,208.73
201112181410,8.57,0.92,210.03
201112181420,8.43,0.98,207.23
201112181430,8.76,1.08,200.13
201112181440,8.33,1.07,196.53
201112181450,8.7,0.92,199.13
201112181500,8.57,0.96,204.33
201112181510,8.8,0.93,201.23
201112181520,7.57,1.22,201.13
201112181530,7.92,1.17,212.83
201112181540,8.96,0.96,202.63
201112181550,8.3,1.04,211.93
201112181600,8.77,1.04,215.03
201112181610,8.49,0.88,214.43
201112181620,7.72,1.16,212.73
201112181630,8.54,1,209.33
201112181640,8.88,0.79,213.43
201112181650,8.22,0.78,211.23
201112181700,7.76,1.05,213.33
201112181710,7.61,1.02,211.63
201112181720,7.34,0.96,211.73
201112181730,7.13,0.9,209.43
201112181740,7.78,0.86,215.83
201112181750,8.31,0.83,216.93
201112181800,7.82,0.75,216.33
201112181810,7.97,0.76,217.43
201112181820,7.34,0.74,220.03
201112181830,7.53,0.77,216.43
201112181840,7.53,0.81,212.13
201112181850,8.05,0.67,210.33
201112181900,7.41,0.71,205.83
201112181910,7.55,0.81,200.43
201112181920,7.3,0.7,204.43
201112181930,7.65,0.72,199.93
201112181940,7.58,0.94,197.23
201112181950,7.37,0.79,200.63
201112182000,7.5,0.53,200.83
201112182010,7.13,0.67,197.83
201112182020,6.44,1.07,194.73
201112182030,7.52,0.67,194.73
201112182040,6.8,0.65,192.73
201112182050,7.19,0.36,195.43
201112182100,6.79,0.65,194.93
201112182110,7.04,0.56,191.03
201112182120,7.15,0.77,186.93
201112182130,6.67,0.69,186.43
201112182140,6.57,0.38,186.13
201112182150,6.1,0.39,185.03
201112182200,5.57,0.57,182.83
201112182210,5.87,0.45,173.63
201112182220,5.25,0.55,178.93
201112182230,5.35,0.62,178.03
201112182240,6.09,0.46,176.43
201112182250,5.87,0.58,176.83
201112182300,4.46,0.42,173.33
201112182310,4.16,0.49,172.33
201112182320,4.67,0.61,170.03
201112182330,4.88,0.66,166.73
201112182340,4.92,0.38,162.93
201112182350,5.46,0.45,160.53
201112190000,5.1,0.41,161.63
201112190010,4.7,0.38,167.33
201112190020,4.72,0.44,168.33
201112190030,4.59,0.44,162.73
201112190040,5.46,0.33,166.73
201112190050,5.38,0.44,166.23
201112190100,5.7,0.45,164.93
201112190110,6.07,0.62,168.03
201112190120,5.64,0.42,168.83
201112190130,6.62,0.7,174.93
201112190140,7.53,0.49,175.73
201112190150,7.55,0.42,180.23
201112190200,7.91,0.38,182.23
201112190210,7.73,0.4,182.93
201112190220,7.87,0.44,180.93
201112190230,8.05,0.36,183.13
201112190240,8.91,0.53,183.53
201112190250,8.05,0.63,185.13
201112190300,7.48,0.58,187.93
201112190310,7.34,0.41,190.23
201112190320,7.05,0.4,187.43
201112190330,7.42,0.34,183.33
201112190340,6.64,0.39,179.83
201112190350,6.58,0.35,180.23
201112190400,6.55,0.43,181.53
201112190410,7.17,0.57,177.73
201112190420,7.88,0.55,174.23
201112190430,8.05,0.91,174.03
201112190440,9.13,0.82,165.93
201112190450,8.34,0.71,160.03
201112190500,7.7,0.78,155.93
201112190510,8.09,0.89,155.33
201112190520,8.13,0.64,155.03
201112190530,7.48,0.73,156.03
201112190540,7.21,0.74,154.33
201112190550,7.85,0.83,151.43
201112190600,8,0.91,156.33
201112190610,8.44,0.74,156.03
201112190620,7.81,0.91,155.83
201112190630,7.68,1.04,162.33
201112190640,8.45,0.72,166.63
201112190650,8.98,0.85,163.03
201112190700,8.23,0.96,159.93
201112190710,8.45,1.17,156.43
201112190720,8.65,0.97,145.83
201112190730,7.87,0.57,149.93
201112190740,8.83,1.21,143.43
201112190750,10.29,0.72,148.13
201112190800,8.66,0.83,144.33
201112190810,8.47,1.09,134.83
201112190820,8.32,1.05,139.53
201112190830,8.27,1.33,142.93
201112190840,8.89,0.97,139.43
201112190850,8.4,1.11,137.93
201112190900,8.75,1.39,147.13
201112190910,9.08,1.12,149.03
201112190920,8.23,1.13,154.73
201112190930,8.58,1.05,143.03
201112190940,8.4,1,157.63
201112190950,7.97,0.95,150.23
201112191000,8.63,1.04,159.43
201112191010,8.53,1.05,158.53
201112191020,7.91,1.03,155.13
201112191030,8.71,0.97,145.83
201112191040,8.23,1.35,157.03
201112191050,8.48,0.87,157.93
201112191100,8.33,1.15,163.23
201112191110,8.67,1.7,170.93
201112191120,10.26,1.8,183.53
201112191130,10.96,1.43,187.13
201112191140,11.27,1.21,183.83
201112191150,11.2,0.91,181.53
201112191200,10.54,1.22,176.43
201112191210,10.97,1.41,177.13
201112191220,11.74,1,182.83
201112191230,11.49,1.33,180.63
201112191240,12.15,1.03,182.43
201112191250,12.1,1.23,181.03
201112191300,12.09,1.1,183.83
201112191310,13.08,1.29,182.73
201112191320,13.72,1.22,184.53
201112191330,13.9,1.11,183.53
201112191340,13.81,1.41,181.83
201112191350,14.06,1.07,178.43
201112191400,13.84,1.39,182.13
201112191410,14.55,1.06,184.03
201112191420,14.36,1.32,181.23
201112191430,14.83,0.93,178.53
201112191440,14.98,1.03,179.63
201112191450,14.62,1.35,179.63
201112191500,14.66,1.03,178.73
201112191510,14.82,1.02,174.83
201112191520,15.25,1.16,176.23
201112191530,15.5,1.04,178.23
201112191540,15.19,1.22,172.93
201112191550,15.28,1.02,176.53
201112191600,15.85,1.19,176.33
201112191610,16.27,1.1,175.63
201112191620,15.66,1.31,175.73
201112191630,14.89,1.44,173.43
201112191640,15.51,1.4,178.03
201112191650,16.17,0.79,174.53
201112191700,15.41,1.16,177.13
201112191710,15.19,1.54,170.73
201112191720,15.85,1.24,175.13
201112191730,14,1.57,174.63
201112191740,15.07,1.65,174.83
201112191750,15.81,1.22,175.33
201112191800,15.19,1.24,175.73
201112191810,14.83,1.16,174.33
201112191820,15.77,1.66,170.33
201112191830,15.64,1.54,172.13
201112191840,15.14,1.29,177.83
201112191850,15.68,1.56,175.93
201112191900,15.62,1.22,174.43
201112191910,14.86,1.3,174.23
201112191920,15.08,1.95,171.13
201112191930,15.44,1.48,171.63
201112191940,15.3,1.25,171.43
201112191950,14.41,1.23,169.43
201112192000,13.84,1.11,168.63
201112192010,13.85,1.15,168.53
201112192020,14.03,1.5,167.43
201112192030,13.9,1.28,167.03
201112192040,13.75,0.96,164.73
201112192050,13.2,1.17,163.63
201112192100,13.47,1.27,163.23
201112192110,13.92,1.48,163.93
201112192120,14.71,1.23,166.43
201112192130,14.6,1.13,166.23
201112192140,13.95,1.33,165.43
201112192150,12.52,1.29,165.33
201112192200,12.93,1.2,165.83
201112192210,12.42,1.15,165.53
201112192220,12.29,1.19,166.33
201112192230,12.36,1.1,166.13
201112192240,12.14,1.26,165.33
201112192250,12.64,1.08,167.33
201112192300,12.42,0.99,168.73
201112192310,11.17,1.01,164.63
201112192320,9.38,1.01,161.63
201112192330,9.31,0.8,164.93
201112192340,9.47,0.95,166.93
201112192350,8.59,0.79,166.13
201112200000,8.28,0.6,168.03
201112200010,7.66,0.5,163.13
201112200020,7.65,0.42,163.73
201112200030,7.53,0.48,165.33
201112200040,7.35,0.37,162.23
201112200050,7.58,0.4,167.43
201112200100,7.47,0.23,170.23
201112200110,7.46,0.22,171.93
201112200120,6.77,0.25,165.73
201112200130,6.19,0.32,167.53
201112200140,6.54,0.42,166.33
201112200150,7.21,0.36,167.43
201112200200,7.37,0.26,166.03
201112200210,6.84,0.25,161.13
201112200220,6.85,0.2,162.43
201112200230,6.54,0.22,166.93
201112200240,6.75,0.22,168.83
201112200250,6.62,0.18,171.63
201112200300,6.89,0.23,173.73
201112200310,6.94,0.18,172.03
201112200320,7.82,0.37,170.03
201112200330,8.22,0.21,167.83
201112200340,7.52,0.34,170.33
201112200350,7.34,0.45,171.23
201112200400,8.1,0.26,170.03
201112200410,8.28,0.28,168.93
201112200420,8.13,0.46,167.13
201112200430,8.32,0.49,165.33
201112200440,8.53,0.58,163.33
201112200450,8.88,0.62,161.83
201112200500,8.32,0.62,163.23
201112200510,8.21,0.65,162.53
201112200520,7.9,0.78,161.03
201112200530,7.6,0.72,157.73
201112200540,7.04,0.65,157.53
201112200550,6.82,0.62,158.33
201112200600,7.23,0.61,162.93
201112200610,7.02,0.52,164.13
201112200620,6.97,0.5,164.63
201112200630,7.83,0.5,164.33
201112200640,8.15,0.46,162.03
201112200650,7.9,0.57,163.53
201112200700,7.67,0.78,167.03
201112200710,7.18,1.01,166.73
201112200720,7.01,0.91,167.23
201112200730,6.82,0.62,164.23
201112200740,6.45,0.51,167.83
201112200750,6.67,0.43,166.63
201112200800,6.27,0.43,170.73
201112200810,5.74,0.48,172.43
201112200820,5.81,0.55,168.93
201112200830,5.55,0.46,168.03
201112200840,5.22,0.49,169.23
201112200850,5.28,0.68,165.53
201112200900,5.05,0.68,162.33
201112200910,4.61,0.76,162.73
201112200920,4.95,0.66,165.63
201112200930,5.39,0.7,167.03
201112200940,5.67,0.79,188.13
201112200950,5.61,0.67,189.33
201112201000,5.72,0.74,186.43
201112201010,5.28,0.88,179.63
201112201020,5.2,0.8,176.53
201112201030,5.57,0.7,171.93
201112201040,5.93,1.04,185.93
201112201050,6.49,1.42,188.83
201112201100,7.24,0.96,182.33
201112201110,7.41,0.95,181.13
201112201120,8.17,0.89,184.53
201112201130,8.03,0.99,182.63
201112201140,7.16,0.96,180.53
201112201150,7.72,0.98,178.43
201112201200,7.96,1.01,179.63
201112201210,9.12,1,185.93
201112201220,8.88,0.93,183.93
201112201230,8.17,1.21,180.63
201112201240,8.11,1.15,184.73
201112201250,8.57,0.95,185.83
201112201300,8.26,1.01,184.73
201112201310,8.38,1.09,188.33
201112201320,9.3,1.07,191.03
201112201330,9.49,1.08,188.23
201112201340,9.3,0.9,182.93
201112201350,9.11,0.95,185.03
201112201400,10.31,1.13,192.23
201112201410,11.01,1.43,195.43
201112201420,11.19,0.97,191.53
201112201430,11.43,1.24,191.83
201112201440,11.48,1.4,192.03
201112201450,11.84,0.86,191.73
201112201500,12.41,1.07,191.73
201112201510,13.01,0.87,188.43
201112201520,12.66,1.15,186.93
201112201530,13.15,1.29,188.23
201112201540,13.31,0.97,189.23
201112201550,12.63,1.31,184.73
201112201600,13.43,0.84,183.23
201112201610,12.83,1.12,184.93
201112201620,12.07,1.47,180.93
201112201630,12.64,1.24,184.23
201112201640,12.77,1.09,182.33
201112201650,12.07,0.95,182.63
201112201700,11.67,1.17,176.03
201112201710,11.31,1.22,179.83
201112201720,11.43,1.15,180.33
201112201730,11.75,0.99,174.63
201112201740,11.72,1.28,175.23
201112201750,12.1,0.99,174.33
201112201800,13.18,1.56,176.93
201112201810,14.01,1.21,173.13
201112201820,14.78,0.96,176.23
201112201830,15.71,1.03,180.03
201112201840,14.87,1.52,182.13
201112201850,15.11,1.47,180.73
201112201900,14.99,0.92,181.03
201112201910,14.73,1.44,178.93
201112201920,14.08,1.69,175.63
201112201930,13.2,1.37,176.53
201112201940,11.92,1.28,174.43
201112201950,11.17,1.52,172.13
201112202000,11.66,1.64,170.43
201112202010,11.45,1.25,169.93
201112202020,11.44,1.6,170.03
201112202030,11.75,1.53,169.83
201112202040,11.91,1.33,169.73
201112202050,11.68,1.21,170.93
201112202100,10.23,1.77,172.83
201112202110,10.72,1.18,173.83
201112202120,10.47,1.42,176.93
201112202130,10.56,1.05,176.63
201112202140,10.34,1.14,176.23
201112202150,10.26,1.14,173.83
201112202200,8.79,1.04,176.83
201112202210,8.37,0.86,178.43
201112202220,8.88,1.14,178.83
201112202230,9.14,0.8,178.23
201112202240,8.8,1.05,177.23
201112202250,8.55,0.69,177.83
201112202300,8.23,0.73,176.33
201112202310,8.3,0.76,180.13
201112202320,9.16,0.65,179.43
201112202330,8.81,0.78,179.23
201112202340,8.55,0.9,179.93
201112202350,7.79,1.15,179.23
201112210000,7.35,0.79,178.13
201112210010,7.63,0.71,179.13
201112210020,6.83,0.89,179.33
201112210030,6.95,0.94,181.23
201112210040,7.19,0.73,181.23
201112210050,7.85,0.79,180.63
201112210100,7.64,0.77,178.53
201112210110,8.09,0.81,178.93
201112210120,7.42,0.81,180.33
201112210130,6.89,0.64,177.43
201112210140,6.74,0.65,179.63
201112210150,6.84,0.65,176.23
201112210200,6.97,0.86,173.23
201112210210,7.91,0.88,173.53
201112210220,7.87,0.99,172.93
201112210230,8.02,0.6,169.43
201112210240,7.24,1.03,171.33
201112210250,6.52,0.72,174.73
201112210300,7.5,0.96,172.53
201112210310,7.32,0.89,172.43
201112210320,7.46,0.93,171.73
201112210330,7.33,0.7,171.03
201112210340,7.66,0.89,170.03
201112210350,7.1,0.92,166.63
201112210400,6.94,0.85,168.03
201112210410,7.19,0.89,171.83
201112210420,7.24,0.8,173.63
201112210430,7.69,0.49,170.23
201112210440,6.72,0.53,167.83
201112210450,6.73,0.46,170.33
201112210500,6.35,0.52,167.93
201112210510,5.93,0.52,166.53
201112210520,6.01,0.56,171.23
201112210530,6.38,0.47,172.73
201112210540,6.7,0.7,173.03
201112210550,6.72,0.65,170.33
201112210600,6.45,0.49,167.33
201112210610,6.09,0.62,164.53
201112210620,6.34,0.76,162.83
201112210630,6.46,0.47,167.93
201112210640,5.84,0.63,168.83
201112210650,6.55,0.69,171.53
201112210700,7.07,0.6,172.83
201112210710,7.2,0.59,171.03
201112210720,6.92,0.6,171.03
201112210730,7.03,0.73,169.03
201112210740,6.97,0.55,168.23
201112210750,6.8,0.53,168.63
201112210800,6.31,0.53,174.63
201112210810,6.14,0.61,169.93
201112210820,6.4,0.88,166.63
201112210830,6.64,0.59,166.33
201112210840,6.89,0.66,171.13
201112210850,6.19,0.6,165.03
201112210900,6.49,0.73,168.83
201112210910,6.16,1.01,175.83
201112210920,6.01,0.65,167.23
201112210930,5.61,1.17,175.33
201112210940,6.04,0.78,168.93
201112210950,5.8,1.03,176.93
201112211000,6.76,1.06,177.33
201112211010,5.82,0.94,175.93
201112211020,6.65,1.2,180.93
201112211030,6.49,1.74,190.93
201112211040,7.03,1.32,178.83
201112211050,6.77,1.3,182.03
201112211100,6.64,1.18,178.03
201112211110,7.15,1.17,188.93
201112211120,6.26,1.07,185.03
201112211130,6.53,1.38,186.63
201112211140,6.74,1.71,182.93
201112211150,7.47,1.53,197.93
201112211200,7.85,1.53,189.03
201112211210,6.6,1.7,187.13
201112211220,7.72,1.21,198.63
201112211230,7.88,1.37,196.53
201112211240,8.35,1.02,197.13
201112211250,8.74,1.2,202.23
201112211300,9.36,1.29,206.93
201112211310,8.44,1.36,194.73
201112211320,9.08,1.23,203.53
201112211330,9.1,1.38,201.73
201112211340,9.48,1.19,200.73
201112211350,9.45,1.31,197.03
201112211400,9.73,1.52,200.93
201112211410,9.77,1.18,197.13
201112211420,9.31,1.57,203.43
201112211430,9.54,1.29,204.23
201112211440,9.63,1.24,202.13
201112211450,10,1.17,207.03
201112211500,10.67,1.08,203.73
201112211510,10.09,1.17,200.93
201112211520,10.35,1.17,198.73
201112211530,10.09,1.02,199.73
201112211540,10.26,0.96,199.23
201112211550,9.41,1.19,203.43
201112211600,9.84,1,196.93
201112211610,9.73,0.99,196.13
201112211620,9.73,1.19,197.53
201112211630,9.88,1.09,191.83
201112211640,9.85,1.19,193.23
201112211650,9.89,1.48,199.63
201112211700,10.15,1,203.53
201112211710,10.34,1.34,203.23
201112211720,9.65,0.95,197.63
201112211730,9.7,1.05,200.83
201112211740,9.05,1.02,196.03
201112211750,9.07,1.06,198.83
201112211800,8.94,1.23,201.83
201112211810,8.07,0.87,193.13
201112211820,7.72,0.97,194.03
201112211830,8.21,0.94,197.63
201112211840,8.71,0.68,191.73
201112211850,8.75,0.79,195.23
201112211900,8.51,0.88,192.23
201112211910,8.52,0.74,190.33
201112211920,8.78,0.96,192.73
201112211930,8.8,0.85,190.63
201112211940,9.27,0.66,190.93
201112211950,9.21,0.65,187.63
201112212000,9.26,0.67,190.73
201112212010,8.42,1.16,188.73
201112212020,8.57,0.93,190.53
201112212030,7.52,1.08,190.83
201112212040,8.6,0.73,191.13
201112212050,7.59,0.91,190.73
201112212100,7.94,0.78,191.03
201112212110,8.02,0.83,192.13
201112212120,8.15,0.71,190.03
201112212130,7.91,0.5,188.93
201112212140,7.49,0.56,188.33
201112212150,7.28,0.52,187.03
201112212200,7.41,0.69,186.93
201112212210,7.29,0.46,186.43
201112212220,7.03,0.42,186.03
201112212230,6.58,0.44,184.23
201112212240,6.08,0.43,181.03
201112212250,6.27,0.46,178.23
201112212300,5.91,0.41,176.23
201112212310,5.54,0.53,175.73
201112212320,5.01,0.33,174.13
201112212330,5.2,0.31,173.33
201112212340,5.71,0.32,173.53
201112212350,6.26,0.3,173.23
201112220000,6.16,0.3,172.83
201112220010,6.11,0.36,173.23
201112220020,6.39,0.21,173.73
201112220030,6.37,0.29,176.53
201112220040,6.34,0.34,179.43
201112220050,6.09,0.27,181.13
201112220100,6.27,0.19,185.23
201112220110,6.29,0.2,184.63
201112220120,6.11,0.19,186.83
201112220130,5.84,0.21,184.93
201112220140,5.76,0.19,185.33
201112220150,5.97,0.21,187.13
201112220200,6.06,0.18,188.53
201112220210,6.22,0.21,188.63
201112220220,6.17,0.19,190.53
201112220230,6.57,0.27,191.33
201112220240,7.26,0.19,193.53
201112220250,6.82,0.2,192.03
201112220300,6.97,0.19,190.33
201112220310,6.75,0.22,191.03
201112220320,6.68,0.24,193.43
201112220330,6.7,0.68,193.43
